tag,tagId
marly horse,2424
bob hoskins,2425
catnip,2426
losing,2427
Double Floor,2428
apartheid,2429
Dark dramedy,2430
visually captivating,2431
Cuba,2432
Karan Johar,2433
Maia Morgenstern,2434
Todd Carthy,2435
"\\""bad CIA\""\""-- too simplistic""",2436
John Connor,2437
melting pot,2438
FilmFour,2439
7.5-FilmAffinity,2440
perfect drama,2441
setting:New Jersey,2442
Michael Tollin,2443
screenwriter:Ron Shelton,2444
Worth seeing,2445
Betty Thomas,2446
Setting:Arizona,2447
Mark Henderson,2448
Sean McCann,2449
Gabriele Ferzetti,2450
book was better (but neither was good),2451
Gizmo,2452
Seen 2010,2453
c,2454
Alpha male,2455
Emily BrontÃ«,2456
Norse,2457
street art,2458
Jinyong's Work,2459
trophy wife,2460
Bonnie Hunt,2461
sad world of stand up comedy,2462
"time, beliefe, perception, limit of human mind",2463
metal soudtrack,2464
Sundance Grand Jury Prize: Dramatic 1992,2465
brendan fa,2466
john patrick shanley,2467
circular,2468
half movie good,2469
Gloria Talbott,2470
Bruce Campbell,2471
Over-the-top action.,2472
bagpipes,2473
had a very matrix trilogy progression,2474
bulls don't have teats,2475
Retirement,2476
topic:television game show,2477
purposefulness,2478
Zana Briski,2479
superman spinoff,2480
Herbie The Love Bug (series),2481
intriguing,2482
AFI 100 (Cheers),2483
author:Michael Chabon,2484
hw drama,2485
aeromodelling,2486
dimitri leonidas,2487
Not Even Uma Could Save This Dizaster! Wanda Yikes!,2488
Boring,2489
purposely ambiguous,2490
Jeff Pollack,2491
wolf,2492
amazing soundtrack,2493
underdeveloped plot,2494
pacey,2495
anger,2496
protagonist is violinist,2497
theme:friendship/loyalty,2498
Candice Bergen,2499
1223,2500
statistics,2501
oshii,2502
male underwear,2503
Justyna Suwala,2504
author:Alain Boublil,2505
MLK,2506
author:Anonymous,2507
AMC,2508
R:sexual material,2509
shaky camera,2510
lyrics,2511
Poor Directing,2512
poor vs. rich,2513
Emma Cooper,2514
final image,2515
Edmund Goulding,2516
Remade,2517
Rollin,2518
see also:Psycho (1960),2519
sadomasochist demons from hell,2520
Charles Matthau,2521
Lindsay Anderson,2522
patricia arquette is amazing,2523
blah,2524
something different,2525
smoke and mirrors,2526
woman carried onto tall building,2527
Gunther von Fritsch,2528
Mark Rydell,2529
Napolean,2530
airplane hijacking,2531
stutter,2532
disorientation by foreign language,2533
elle fanning,2534
Culture,2535
Audrrey Tatou,2536
Ralph Nader,2537
Frank McHugh,2538
reconciliation,2539
Peter Donat,2540
David Hyde Pierce,2541
aestheticism,2542
Wilson Yip,2543
bad costumes,2544
Sci-fi,2545
screenwriter:Adam Mazer,2546
confederate soldier,2547
powersuit,2548
Prince Naveen,2549
Cherien Dabis,2550
Stephen Poliakoff,2551
new year's eve,2552
franka potente,2553
don't watch it again,2554
[bugâ?½] taÄ£s contaÃ¯ning aÄ?Ã§ented characÈ?erÅ¡give ML indigestion.  Will this ever be fixedÂ¿,2555
If I Die Before I Wake,2556
Transcends action thriller genre,2557
Jennifer Jones,2558
corporate crime,2559
Greg Camalier,2560
millenium falcon,2561
black scientist,2562
Edward D. Wood Jr.,2563
homophobic,2564
conversations between vincent and jules,2565
Daniel Fathers,2566
Weaves,2567
Walter Salles,2568
Aaron Seltzer,2569
pregancy,2570
Fugazi,2571
Temple,2572
wig,2573
Celine Danhier,2574
Retro 80's Typeset,2575
seedy,2576
Amazing Cinematography,2577
badly written,2578
Fan Bingbing,2579
Eric Till,2580
Steven Speilberg,2581
Donna Murphy,2582
Jesse Hibbs,2583
Banter,2584
theatre,2585
croatian,2586
Good Oldskool Movie,2587
Baghdad,2588
drug rings,2589
doubted faith,2590
agent,2591
ret stÃ¦rke lÃ¸jer,2592
traitor,2593
mila kunis,2594
creeping unease,2595
1980's cult,2596
smart-ass characters,2597
Sönke Wortmann,2598
Wendy Robie,2599
1984,2600
gossip,2601
Martha MacIsaac,2602
interspecies marriage,2603
animal superiority,2604
Sundance Grand Jury Prize 1994,2605
College,2606
related:King Lear,2607
watched 1995,2608
Slow Motion,2609
Mark Jonathan Harris,2610
Mario,2611
juvenile deliquent,2612
Yves Allégret,2613
Gabourey Sidibe,2614
Charles Portis,2615
Chow Yun Fat,2616
pizza,2617
Carol,2618
turn it up,2619
tres bien faite,2620
1970's,2621
clichÃ©d future,2622
fantastic make-up fx,2623
David Seltzer,2624
elephants,2625
good but one sadistic scene,2626
Alan Mak,2627
overlooked performances,2628
new suit,2629
go,2630
surprisingly good,2631
cinematrophy,2632
orphaned cartoon character,2633
U.S.S. Missouri,2634
author:Louis Sachar,2635
evil robot,2636
Rush Hour Series,2637
Charles Bennett,2638
john malkovitch,2639
matchmaker,2640
JosÃ© Padilha,2641
T.C. Stallings,2642
PG-13:brief drug use,2643
Julian Jarrold,2644
Not what was expected but still good,2645
amazing FX,2646
Yves Angelo,2647
Cinemotography,2648
telephone,2649
starts well but fails you in the middle till the end,2650
Mrs. Wilberforce,2651
empty scenario,2652
remakeOf:The Manchurian Candidate(1962),2653
Not even trying,2654
living a lie,2655
Luci della citta',2656
Phoebe Cates,2657
lovely film,2658
LÃ¡zaro Ramos,2659
animation & live action interact (scene),2660
child selling,2661
Jet Tone,2662
Two great actors,2663
Yorick van Wageningen,2664
chess label,2665
Comedy Romance,2666
Historical,2667
villain nonexistent or not needed for good story,2668
boooooooooooring,2669
Jack Conway,2670
Steven Zaillian,2671
Gambling,2672
sound,2673
honeymoon,2674
Sean Connery was the best part,2675
Danny McBride,2676
Yaron Zilberman,2677
Alan Mowbray,2678
author:Gillian Slovo,2679
trials and tribulations,2680
conservative,2681
David Nutter,2682
corpses,2683
Elvis iconography,2684
Anatole Litvak,2685
Third Reich,2686
Queen Elizabeth,2687
deckare,2688
Production Design,2689
Lasse Hallström,2690
horrible finish,2691
Diana Rigg,2692
Peter Care,2693
Bill Clinton,2694
Jango Fett,2695
that purple suit that hugh jackman wore at one point,2696
Colin Farrell,2697
Benicio Del Toro,2698
Kammerspiel,2699
Goldie Hawn,2700
the prediction was way off,2701
senator,2702
dominatrix,2703
One of Hitcocks best,2704
tediously long,2705
gun fights,2706
ONE LAST HEIST,2707
Peta Wilson,2708
Killer Squirrel,2709
sheriff,2710
Kinski got dubbed,2711
money laundering,2712
ice-t,2713
greedy,2714
Keanu Reeves,2715
Philip Marlowe,2716
best animated movie in years,2717
complicatet,2718
Sense of humour,2719
Elliott Nugent,2720
unsettling,2721
David Arquette,2722
Bruno Dumont,2723
Jar Jar Binks,2724
Family values.,2725
ending sucked,2726
Charles Bartlett II,2727
KHAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAN,2728
lacks substance,2729
icky,2730
predictable deaths,2731
Adam Rothenberg,2732
Harry Andrews,2733
John Cleese,2734
related:The Big Sleep,2735
children's,2736
Rodney Mullen,2737
Wilson Castillo,2738
Great drama,2739
difficult love,2740
Punk,2741
"Dwayne \\""The Rock\""\"" Johnson""",2742
Katherine Cunningham-Eves,2743
character based on a real person:Disraeli,2744
1840s,2745
fatality,2746
Daivd the douchebag ducovnie,2747
Ricardo Darín,2748
codependence,2749
John le Carre,2750
George VI,2751
Golf,2752
lack of frag grenades,2753
Drifiting,2754
Blackberry,2755
W.A.S.P.,2756
christina cox,2757
skip it,2758
rainy,2759
stomach ripped open,2760
taylor lautner,2761
suffering protagonist,2762
Paulus Manker,2763
universitate,2764
Comic Book,2765
slightly too long,2766
nonconformity,2767
Bille August,2768
7.8-FilmAffinity,2769
beethoven,2770
houseguest,2771
lava,2772
hugh jackman,2773
obstinance,2774
drugs & music,2775
Farming,2776
i cryed!,2777
should see,2778
plot point:animal:cat,2779
Andreas Wilson,2780
Douglas McCarthy,2781
no jump scares,2782
project greenlight,2783
Anthony Hopkins,2784
legend,2785
smut,2786
Killing kittens,2787
russian revolution,2788
W.S. Van Dyke,2789
Great action and character development,2790
Brad Bernstein,2791
clinical,2792
soft-edged,2793
Alfie Allen,2794
Divx1,2795
Micheal Keaton,2796
hilarious martial arts,2797
"Only 2.5 stars for Vanilla Ice's \\""Go Ninja\""\"" song""",2798
Lauren Bacall,2799
bad fights,2800
Leeds United,2801
Aleksandr Seryj,2802
Historical grit,2803
Originality,2804
panic attack,2805
histrionic,2806
excellent film,2807
Twitter,2808
John Requa,2809
gay flick,2810
Gavin McInnes,2811
amelie-esque,2812
unhistorical,2813
Family Guy,2814
Albert Pereira-Lazaro,2815
Final Flight of the Osiris,2816
scottish,2817
Tom Felton,2818
Best Performance:  Gene hackman as Harry Caul,2819
sex addiction,2820
surprisingly cute,2821
Robert Favreau,2822
colours,2823
cal tech,2824
the best movie ever!!!!!!!!,2825
Tony Giglio,2826
Hailey McCann,2827
betrayl,2828
Feminism,2829
MEMBERS OF THE PRESS,2830
good german movie,2831
social psychology,2832
battle of the sexes,2833
Jessica Stroup,2834
1600s,2835
pressing,2836
Burny Mattinson,2837
parties thrown by outcast children for families,2838
costumes,2839
family death,2840
Scott Galloway,2841
true crime,2842
preachy,2843
romance in the middle of war,2844
Allen Hughes,2845
utterly fails to do justice to the book,2846
Involving,2847
fabulous women's picutre noir hybrid,2848
liam neeson,2849
twisted genius,2850
leslie cheung,2851
unable to have orgasms,2852
immigration law,2853
R:disturbing violent content including rape,2854
Asia Argento,2855
Screaming Mad George,2856
frogs,2857
appreciating diversity,2858
german soldier,2859
Not as good as Little Miss Sunshine,2860
disambiguation:Crash (1996/2004),2861
lizard,2862
Best Performance:  Sidney Poitier as Virgil Tibbs,2863
Alaska,2864
jj abrams,2865
dieselpunk,2866
clumsy plot development,2867
child prostitution,2868
orginal,2869
ashton kutcher,2870
David Kendall,2871
Wall Street,2872
kuningas,2873
'Please Tell Me We Brought The Lighter...Please',2874
evil ending,2875
assault,2876
Franco Nero,2877
funny ending,2878
worthwhile,2879
self-reference,2880
very well done,2881
Beautifully shot,2882
Great film,2883
Fabio Audi,2884
ronin,2885
Chris Bowman,2886
my favorite movie,2887
satire!,2888
dissapointment,2889
crash re-hashed,2890
comic movie,2891
Kathryn Beaumont,2892
Roger Daltrey,2893
dani2005,2894
red ryder,2895
Beauty,2896
Try not to mistake this for an episode of Alias,2897
"If you particularly valued the drama ingredients of this movie I recommend seeing \\""The Son's Room\""\"" (2001)""",2898
nostaligic,2899
folk music,2900
dvd,2901
Christine,2902
Directing,2903
problems,2904
Jennifer Jason Leigh,2905
70's,2906
Egypt,2907
cultured characters,2908
Myth,2909
picturesque drama,2910
simple man,2911
love affair,2912
uncompromising,2913
quick pace,2914
jets,2915
Lincoln Ruchti,2916
Dusty Bottoms Up!,2917
redhead,2918
escape to reality,2919
Bill Maher,2920
puking,2921
themes,2922
CANNIBALS,2923
Studio Interference,2924
sooo wrong!,2925
Michael Stuhlbarg,2926
too much sex,2927
Warwick Thonton,2928
innocents killed,2929
Steve De Jarnatt,2930
Sauerkraut,2931
Beethoven,2932
glorifying violence,2933
Alan Deutsch,2934
it was only nice,2935
Dan Aykroyd,2936
cameron crowe,2937
Hawley Pratt,2938
Amy Schatz,2939
quirky corny,2940
wheelchair rugby,2941
hasidic jews,2942
parrots,2943
Michael Davis,2944
change of heart,2945
kevin bacon is a beast,2946
setting:train station,2947
cool effects,2948
Di Caprio and Damon at their finest. A must watch film!!!!,2949
emotional suffering,2950
scent,2951
chase in airport cargo handling facility,2952
annoying reporter,2953
Tom Thurman,2954
soundtrack disconnected from movie,2955
setting:Cold War,2956
american exceptionalism,2957
Felicity Jones,2958
sterility,2959
Zoetrope,2960
Bad Science,2961
based on short films Rare Exports Inc. and Rare Exports: The Official Safety Instructions,2962
Ralph S. Singleton,2963
"\\""No high heels on the hardwood floors!\""\""""",2964
rick moranis,2965
screenwriter:Oliver Stone,2966
Judd Apatow movie,2967
Parody,2968
Oriol Paulo,2969
not original,2970
soviet russia,2971
papamichael,2972
Forbidden Planet for Dummies,2973
setting:in computer,2974
Terrence Howard,2975
confusing when not necessary,2976
kleptomaniac,2977
[ITA] No limits,2978
valentine's day,2979
no characterization,2980
GREAT MOVIE,2981
father-daughter relationship,2982
Kenji Misumi,2983
Beast Of Gévaudan,2984
Photo,2985
diluted version of comic,2986
Lois Maxwell,2987
Radha Mitchell,2988
Hans Weingartner,2989
american idolatry,2990
chronology,2991
Greek mythology,2992
Pete Postlethwaite,2993
ice skating,2994
Robert Bolt,2995
Left-Wing Propaganda,2996
sparse,2997
motel,2998
Sony Pictures Animation,2999
Ron Moody,3000
lead woman,3001
mention Bourne often enough and it's a Bourne movie,3002
tyrannosaurus rex,3003
Daniel Lapaine,3004
Ryan Philippe,3005
Alain Tanner,3006
Self-Esteem,3007
Jordan Vogt-Roberts,3008
lousy acting,3009
clever dialogue,3010
papers,3011
it's a mess,3012
bored game (amirite?),3013
Made me cry,3014
PBS,3015
Jordan Hinson,3016
Donald Pleasence,3017
cute kid,3018
all-star cast,3019
John G. Avildsen,3020
Vincente Minnelli,3021
Triumph,3022
Karolina Gruszka,3023
Sarajevo,3024
ringo lam,3025
Bechdel Test: pass,3026
Jordan Fry,3027
FCC,3028
spy caping action,3029
Jan Sardi,3030
World Politics,3031
attack,3032
Prachya Pinkaew,3033
David Keith,3034
Paul Grimault,3035
redemptive,3036
they all die in the end,3037
Ngai Kai Lam,3038
probably a better stage play than movie,3039
Oscar Nominee: Best Picture,3040
short shelf life,3041
to see: time travel,3042
dated graphics,3043
Adam Kassen,3044
James Dean,3045
well-acted and thought-provoking,3046
conventions,3047
forgone conclusion,3048
two men war,3049
bad camerawork,3050
Paul Dinello,3051
7.7-FilmAffinity,3052
Mississippi,3053
must must,3054
strange characters,3055
04/14,3056
camera work,3057
beastiality,3058
annoying charactor,3059
Film-Noir,3060
13.01.06,3061
Charlestown,3062
badly written jokes,3063
HORRIBLE ACTING,3064
made an impression,3065
Nils Malmros,3066
Richard Dean Anderson,3067
Political scandal,3068
we can do this easy or we can do this reeal easy it's called magic hour,3069
stock footage,3070
made it less creepily abusive than the book,3071
Jeremy Piven,3072
Agatha Christie-like,3073
Fatou N'Diaye,3074
A.I,3075
Prank,3076
Could've been worse,3077
childhood dreams,3078
co-dependancy,3079
Kevin Cockner & Asstin Goocher Guarding Each Others Happy Holes,3080
sport: rugby,3081
Thomas Hardy,3082
lille 3 en halle.,3083
James Frawley,3084
card counting,3085
villain:The Scarecrow,3086
avante garde,3087
anti-abortion,3088
arthouse,3089
Nick Nolte,3090
Loretta Devine,3091
playwright:Charles Dickens,3092
repeating day,3093
Fake,3094
James B. Rogers,3095
trekie,3096
Bob Baker,3097
Alec Guinnes,3098
Janus 50,3099
Single Father,3100
dragon ball z,3101
grandmother,3102
Timothy Dalton,3103
talking stone heads,3104
great idea wasted,3105
Dark humour (not a comedy),3106
Red Army,3107
autobiographical view,3108
silliness,3109
like madagascar,3110
yuen chor,3111
subways,3112
SÃ¶nke Wortmann,3113
New take on a classic story.,3114
iii. var lige ved at se den igen. troede det var ca. en okay tre-en-halve,3115
last scene,3116
inspirational teacher,3117
a keen eye for crime and an instinct as a soon-to-be mother to stay one step ahead of all the brainless midwesterners around her.,3118
ultimately cliched,3119
good first try for MCG,3120
Homosexuality,3121
absurd dialogue,3122
Robert Deniro,3123
Tyranny vs. digniity of individual. Personofies debauched nature of tyrants.,3124
Dominik Garcia-Lorido,3125
girls in prison,3126
extensive mystism,3127
R,3128
Tom Schilling,3129
tradegy,3130
Savage,3131
Best Performance:  Marlon Brandon as Terry Malloy,3132
fast,3133
Angelina Jolie,3134
author:Arthur C. Clarke,3135
Lav Diaz,3136
holds up well,3137
technique:narration over freeze-frame,3138
Jason,3139
"\\""Piggy\""\""""",3140
Ryan Polito,3141
Very moving. The extent to which it was scripted (Especially the principle's lines) bothered me some,3142
Ashley C. Williams,3143
screenwriter:Karey Kirkpatrick,3144
Adam Carolla,3145
Implausible,3146
every cliche in the book,3147
master piece,3148
dreary,3149
Robert Ludlam,3150
Gordon Liu,3151
masturbatory garbage,3152
Jewish holocaust,3153
elegiac,3154
Israeli,3155
Oscar:documentary,3156
Tommy Wiseau,3157
reincarnation,3158
still behind chasing amy.,3159
d'Artagnan is a little tit,3160
Penelope Spheeris,3161
Denis Lawson,3162
animal:bird,3163
Alison Pill,3164
sexualised violence,3165
masochism,3166
verisimilitude,3167
made for 11-14-year-olds,3168
right next to zoolander.,3169
wrings the emotions too much,3170
Douglas Trumbull,3171
Susanna Foster,3172
Bad special effects,3173
Grace,3174
Saoirse Ronan,3175
'I Want To Meke Romance Explosion On Her Stomatch!',3176
pop,3177
Amtrak,3178
family wounds,3179
kate hudson,3180
racist rubbish,3181
perfectly cast,3182
introspection,3183
satisfaction in life,3184
fireworks,3185
rape victim,3186
waterfall,3187
guitar,3188
Little League,3189
economy,3190
stop looking at me swan,3191
Eran Riklis,3192
Syria,3193
Found Footage,3194
mecha,3195
Vince Vaughn was good and so was Will Ferrel's bit part,3196
rubber nipples,3197
rockers,3198
hilarious spoof,3199
Gary King,3200
Leatherface,3201
Bartlomiej Topa,3202
protagonist is a movie buff,3203
lieutenant dan,3204
superstitious hicks,3205
PG-13:mild drug reference,3206
fox,3207
black comedy; amnesia;,3208
american life,3209
David Tennant,3210
Keaton,3211
Elisabet,3212
dark humour,3213
interesting concept - bad execution,3214
lays it on thick,3215
Robert Aldrich,3216
Coming of Age,3217
old agent,3218
command line inteface,3219
Sweet thriller,3220
not intresting enough,3221
Kazuya Nakayama,3222
Sita,3223
Adapted from book,3224
See: In the Shadow of the Moon,3225
